timestamp,source_ip,destination_ip,protocol,attack_type,severity,status,packet_size,duration,num_packets,attack_score,rand_noise,log_duration,log_attack_score
15FEB24:21:00:00,195.78.53.174,17.13.47.255,TCP,Malware,Medium,Blocked,249,21.35,499,1523.2396904,1.8032210008,3.0610522081,5.0189554587
15FEB24:22:00:00,81.126.48.163,108.217.69.67,TCP,Phishing,Low,Blocked,927,179.49,18,1962.4772409,72.825290942,5.1901195518,7.1923741403
15FEB24:23:00:00,190.106.232.60,213.64.171.109,ICMP,SQL Injection,Low,Successful,1483,79.39,93,1672.6149697,-34.45377758,4.3743725417,6.2562800978
16FEB24:00:00:00,27.98.206.43,20.77.186.73,ICMP,Malware,Medium,Successful,193,158.33,483,2806.263984,9.0898890481,5.0646815257,7.0187597467
16FEB24:01:00:00,7.0.223.222,56.230.177.220,HTTPS,Malware,Medium,Successful,454,155.29,436,2524.4136456,-51.221169,5.045294401,6.9429378894
16FEB24:02:00:00,28.41.142.67,19.128.14.170,TCP,DDoS,High,Successful,1416,277.31,294,3811.4205088,80.595258471,5.6251360501,7.6117263041
16FEB24:03:00:00,82.231.127.86,159.101.59.103,HTTPS,DDoS,High,Blocked,1220,164.77,464,3236.73495,-30.68994945,5.1045506228,7.0234918314
16FEB24:04:00:00,161.45.21.88,158.17.129.29,ICMP,Brute Force,High,Blocked,1324,174.94,148,2533.1399451,7.659571601,5.1644431152,7.1165885908
16FEB24:05:00:00,73.222.193.153,21.0.127.214,ICMP,DDoS,Medium,Successful,1140,120.56,472,2705.7872345,1.4851186765,4.7921476373,6.7398159547
16FEB24:06:00:00,41.223.172.42,14.67.28.187,TCP,DDoS,Medium,Blocked,808,284.73,483,3899.9549256,47.07548712,5.6515413979,7.6207960127
16FEB24:07:00:00,186.34.58.99,123.5.186.205,HTTP,DDoS,Medium,Blocked,1022,233.18,172,2842.073381,57.625544724,5.4518107304,7.4324160865
16FEB24:08:00:00,37.219.120.135,150.147.174.124,UDP,Brute Force,Low,Successful,1194,85.69,51,1454.9724322,20.689138782,4.4507362494,6.4305564644
16FEB24:09:00:00,83.186.167.110,185.26.28.192,ICMP,SQL Injection,Low,Blocked,618,253.28,19,2427.092324,-10.94735956,5.5344956356,7.4742119861
16FEB24:10:00:00,24.161.237.61,33.205.41.0,ICMP,SQL Injection,Low,Successful,779,129.78,120,1817.708092,2.4459860073,4.8658407862,6.8144397042
16FEB24:11:00:00,69.150.71.34,136.52.101.163,HTTP,DDoS,Critical,Blocked,202,248.62,324,2790.3794965,43.054483004,5.5159256666,7.4862738458
16FEB24:12:00:00,99.151.59.90,174.202.127.233,HTTP,Brute Force,Medium,Blocked,1078,246.88,225,3015.150037,38.834939751,5.5089024291,7.4770356142
16FEB24:13:00:00,3.161.214.85,160.110.46.134,HTTPS,SQL Injection,High,Blocked,1295,56.74,66,1410.2442527,-7.461685629,4.0384796056,5.965424233
16FEB24:14:00:00,69.188.80.168,186.235.146.205,HTTPS,Malware,Medium,Blocked,,210.37,141,0,-85.45986591,5.3488679327,7.2349922473
16FEB24:15:00:00,37.244.195.204,59.102.199.172,UDP,SQL Injection,Medium,Successful,581,87.26,446,2126.3327469,-34.10741053,4.4688922823,6.3573440479
16FEB24:16:00:00,148.195.119.105,54.223.21.250,UDP,SQL Injection,Low,Blocked,398,89.32,189,1239.2413836,-13.37742738,4.4922255389,6.4165077191
16FEB24:17:00:00,208.101.24.38,35.156.221.72,TCP,Brute Force,Low,Blocked,889,88.97,493,2306.8147343,6.5286889281,4.4882993467,6.4446378039
16FEB24:18:00:00,56.209.181.59,143.216.232.25,,Malware,High,Blocked,1394,217.7,158,2733.2349599,-32.80074344,5.3831180142,7.3072688897
16FEB24:19:00:00,183.196.139.247,116.254.92.19,ICMP,Brute Force,Medium,Blocked,466,69.02,98,1046.6606095,-25.51919792,4.2343964626,6.12604092
16FEB24:20:00:00,,132.49.39.231,HTTPS,DDoS,Medium,Blocked,536,0.37,158,554.25859416,0.1107797364,-0.994225247,0.9935442252
,138.217.29.223,211.169.191.182,ICMP,,High,Successful,867,214.6,435,3529.9076182,69.9813755,5.3687758768,7.3602193515
16FEB24:22:00:00,83.69.188.18,33.66.246.18,HTTP,SQL Injection,Low,Blocked,525,51.44,246,1181.629284,4.988354087,3.9404162743,5.9000846349
16FEB24:23:00:00,121.42.223.224,4.76.140.163,HTTPS,Ransomware,Critical,Successful,1476,31.43,344,2079.8235995,-0.377966547,3.447763169,5.3919536164
17FEB24:00:00:00,91.209.188.108,29.132.230.45,HTTP,Brute Force,Medium,Successful,369,71.33,432,1951.6907073,-9.92995329,4.2673171365,6.1931393997
17FEB24:01:00:00,125.50.242.65,154.244.126.9,UDP,Brute Force,Medium,Blocked,928,114.03,236,1879.081939,-15.70637825,4.7364616594,6.6624985636
17FEB24:02:00:00,18.118.35.203,123.193.242.5,UDP,Brute Force,Medium,Blocked,1030,142.82,33,1613.1124522,-20.8746732,4.9615851661,6.8863940813
17FEB24:03:00:00,47.200.33.176,148.65.197.81,TCP,Ransomware,Low,Successful,1210,13.47,361,1411.1244315,-0.521713028,2.6004657328,4.5408268135
17FEB24:04:00:00,191.221.157.17,56.250.176.40,HTTPS,Brute Force,Low,Blocked,298,291.17,241,2952.147374,83.216369436,5.6739073234,7.6598345342
17FEB24:05:00:00,140.131.220.176,38.65.35.41,HTTP,DDoS,Medium,Blocked,331,214.85,330,2756.563888,-71.49175712,5.3699401568,7.2671473053
17FEB24:06:00:00,20.85.238.35,161.153.213.8,ICMP,Brute Force,High,Blocked,182,97.03,338,1800.7363018,33.240986345,4.5750203121,6.5687111327
17FEB24:07:00:00,57.83.4.118,141.45.154.23,UDP,Phishing,High,Successful,786,95.68,275,1840.4934313,-1.681205375,4.5610093947,6.5044061376
17FEB24:08:00:00,56.80.29.244,53.187.3.149,UDP,Ransomware,Low,Successful,666,134.62,71,1476.605311,15.496762185,4.9024560689,6.8646773795
17FEB24:09:00:00,165.69.205.136,108.202.214.108,ICMP,Phishing,Medium,Successful,1428,187.91,313,3107.835763,22.436942151,5.235963178,7.1987869494
17FEB24:10:00:00,29.199.155.169,59.231.71.93,HTTP,Brute Force,Low,Blocked,129,44,403,1486.7760402,17.898135603,3.7841898612,5.7865848957
17FEB24:11:00:00,162.45.144.219,102.77.32.254,HTTP,DDoS,Low,Blocked,759,56.76,216,1361.7425098,-12.59346496,4.0388320285,5.9525328093
17FEB24:12:00:00,44.218.192.50,170.219.55.208,HTTPS,SQL Injection,Medium,Blocked,1227,257.84,79,2852.6257432,111.22316226,5.5523392763,7.5580488048
17FEB24:13:00:00,21.175.52.90,35.10.192.249,HTTPS,Malware,Medium,Blocked,520,76.95,169,1283.3943237,0.6198402926,4.3431559902,6.2902160955
17FEB24:14:00:00,195.70.204.6,57.186.208.236,TCP,Malware,Low,Blocked,123,114.12,298,1600.4360845,-26.60612541,4.737250614,6.6492874635
17FEB24:15:00:00,63.108.169.234,161.120.168.199,UDP,Brute Force,Low,Successful,1140,261.39,471,3588.7644416,-37.50024091,5.5660135832,7.4912158047
17FEB24:16:00:00,194.248.62.19,179.8.14.200,HTTPS,DDoS,Critical,Successful,712,198.98,180,2512.2874745,-69.19619716,5.2932043674,7.1881587865
17FEB24:17:00:00,49.240.112.5,145.126.207.162,HTTP,Ransomware,Low,Blocked,556,102.58,116,1445.6191145,-4.098329262,4.6306430794,6.5708292925
17FEB24:18:00:00,166.73.118.89,94.106.204.6,ICMP,Phishing,Medium,Blocked,524,205.14,260,2465.3981787,-30.41955788,5.3236927216,7.2481914005
17FEB24:19:00:00,44.201.134.33,54.58.110.235,HTTP,Phishing,Medium,,821,6,486,1615.4012689,-0.898859908,1.7917611359,3.7160361039
17FEB24:20:00:00,139.131.237.108,164.212.93.136,UDP,Phishing,Low,Blocked,143,220.72,260,2669.8356233,86.130377168,5.3968949752,7.3970530651
17FEB24:21:00:00,129.184.254.82,12.204.109.103,HTTP,Ransomware,Low,Successful,378,146.16,5,1295.1344777,-20.67086256,4.9847019805,6.9102014322
17FEB24:22:00:00,201.216.179.126,26.6.252.205,TCP,Malware,Medium,Successful,726,243.97,297,3023.8325883,-17.57102831,5.4970453079,7.4326133745
17FEB24:23:00:00,205.173.92.35,103.155.244.200,UDP,DDoS,High,Blocked,939,286.4,108,3038.5009844,-9.362663934,5.65738947,7.5986185264
18FEB24:00:00:00,25.82.149.211,119.64.108.163,ICMP,Ransomware,Medium,Blocked,646,277.74,343,3406.6434813,-74.60979419,5.6266854603,7.5334638523
18FEB24:01:00:00,172.141.163.15,139.142.246.218,TCP,Phishing,Medium,Blocked,262,272.79,360,3374.3367276,29.871752421,5.6087023051,7.5701348346
18FEB24:02:00:00,166.139.216.13,213.248.32.128,UDP,Brute Force,Critical,Blocked,1072,153.7,,0,2.5896515091,5.0350027156,6.9833168798
18FEB24:03:00:00,136.232.79.136,141.161.4.206,,SQL Injection,High,Blocked,1116,108.11,357,2255.3094333,-2.987128583,4.6831493198,6.6251043709
18FEB24:04:00:00,143.125.70.89,157.232.42.159,TCP,Ransomware,Medium,Blocked,1140,139.56,445,2799.0868355,-130.6400318,4.938494688,6.7408502484
18FEB24:05:00:00,121.59.175.114,123.120.68.138,TCP,,Medium,Blocked,542,207,331,2955.0555909,-39.86775226,5.3327188416,7.2507293739
18FEB24:06:00:00,188.16.79.13,204.122.163.60,UDP,DDoS,Medium,Successful,1379,265.21,,0,33.388282946,5.5805220027,7.544257128
,94.171.200.0,13.212.17.172,HTTPS,DDoS,Medium,Blocked,861,62.18,331,1854.1123235,-17.85602848,4.1300335655,6.0340545335
18FEB24:08:00:00,154.197.112.70,23.177.36.181,TCP,Ransomware,Medium,Blocked,663,275.47,13,2654.1621155,53.939840459,5.618478766,7.5919776771
18FEB24:09:00:00,6.224.80.255,108.205.237.221,TCP,Phishing,Medium,Blocked,204,573.24751623,142,4909.207124,-93.28912235,6.3513176064,8.2737049587
18FEB24:10:00:00,133.112.88.19,171.164.27.68,ICMP,SQL Injection,Low,Blocked,1342,293.66,188,3468.549657,-207.3998116,5.6824226696,7.5219784001
18FEB24:11:00:00,79.227.4.37,36.31.148.163,HTTP,DDoS,Medium,Blocked,1090,264.09,456,3759.2442684,-51.15188367,5.576289992,7.4941399206
18FEB24:12:00:00,150.184.118.235,154.101.99.244,UDP,Phishing,Low,Blocked,1133,84.05,281,1915.9286976,18.587181259,4.4314119788,6.4084253117
18FEB24:13:00:00,104.181.112.114,122.75.222.9,UDP,Brute Force,Low,Blocked,1281,31.88,466,1800.2057128,15.580543724,3.4619791676,5.475377413
18FEB24:14:00:00,1.204.154.178,144.105.159.36,HTTPS,DDoS,Low,Blocked,1428,33.76,115,1094.35358,-15.50066292,3.5192769659,5.3973449332
18FEB24:15:00:00,195.83.142.21,143.28.192.78,HTTPS,Phishing,Medium,Successful,1369,87.44,428,2342.5283022,14.912742894,4.4709529582,6.4409349822
18FEB24:16:00:00,195.184.201.86,39.68.139.51,UDP,Phishing,Medium,Blocked,1187,184.29,236,2717.8319247,27.038227612,5.2165106581,7.1831635133
18FEB24:17:00:00,70.79.145.224,104.113.121.239,HTTPS,SQL Injection,Low,Successful,58,241.32,338,2750.3955818,27.108238637,5.486123895,7.4479542016
18FEB24:18:00:00,121.196.172.73,116.247.249.99,ICMP,SQL Injection,Medium,Blocked,1320,269.79,10,2704.0109407,20.046481821,5.5976439157,7.5541129509
18FEB24:19:00:00,28.132.43.204,29.244.205.3,UDP,Brute Force,Medium,Blocked,1359,187.16,199,2627.9835148,-2.646346499,5.2319639194,7.1758520531
18FEB24:20:00:00,20.210.231.9,34.94.68.232,HTTPS,Phishing,Low,Blocked,1085,1.79,252,1123.1336078,-0.285999864,0.5822212064,2.5050368489
18FEB24:21:00:00,33.146.111.61,103.23.65.206,UDP,Malware,Medium,Blocked,1028,55.98,50,1020.5876597,2.6688481888,4.0249946627,5.9776922889
18FEB24:22:00:00,25.116.46.70,80.137.146.233,HTTP,Phishing,High,Successful,489,30.01,428,1454.9938254,-1.959025078,3.4015309927,5.3380715188
18FEB24:23:00:00,37.126.165.32,164.113.193.10,TCP,SQL Injection,High,Successful,591,109.06,142,1587.6457139,-32.89784946,4.6918982812,6.5937595669
19FEB24:00:00:00,73.17.52.192,139.67.87.135,UDP,Malware,Medium,Successful,1111,150.46,271,2455.4385944,-4.958238374,5.0136973346,6.9548886158
19FEB24:01:00:00,53.244.205.244,130.179.239.98,TCP,DDoS,Medium,Successful,734,13.11,16,557.07627426,-1.985497127,2.5733760606,4.497412498
19FEB24:02:00:00,22.158.168.56,203.15.198.2,HTTPS,DDoS,Low,Blocked,626,104.61,2,1295.9665598,7.7598076373,4.6502392449,6.6066904795
19FEB24:03:00:00,13.146.163.84,177.197.61.179,TCP,Ransomware,Low,Blocked,760,53.84,158,1126.7075555,6.6830806791,3.9860168711,5.9495041201
19FEB24:04:00:00,30.5.116.147,210.175.141.2,UDP,SQL Injection,Low,Blocked,1246,194.16,30,2354.6492439,-8.227722946,5.2686826129,7.2085206065
19FEB24:05:00:00,190.122.114.138,51.18.23.63,HTTP,Ransomware,Critical,Successful,1498,139.34,82,2088.8750224,45.352812534,4.9369170614,6.9282761018
19FEB24:06:00:00,51.55.134.218,221.6.51.56,HTTPS,Malware,Low,Successful,146,148.65,,0,68.586688606,5.0015946167,7.0113372427
19FEB24:07:00:00,71.93.142.153,210.227.202.5,UDP,SQL Injection,Low,Blocked,1251,128.36,236,2244.0613674,29.796639239,4.8548388941,6.8333728914
19FEB24:08:00:00,85.244.253.55,40.254.240.7,HTTPS,Brute Force,High,Successful,815,286.81,496,4043.2824369,41.237001478,5.6588200105,7.6250617648
19FEB24:09:00:00,138.132.199.7,113.238.38.243,ICMP,Phishing,Critical,Blocked,1149,64.5,333,1961.5554212,8.7847348759,4.1666653788,6.1318453086
19FEB24:10:00:00,205.243.136.161,12.7.103.226,TCP,Brute Force,High,Blocked,1200,155.05,148,2237.7346178,13.15977422,5.04374771,7.0017097987
19FEB24:11:00:00,10.143.234.118,18.227.81.108,ICMP,Malware,Low,Blocked,937,220.83,177,2841.3894291,-32.42944626,5.39739322,7.3221012114
19FEB24:12:00:00,59.73.162.205,113.244.216.140,UDP,SQL Injection,Low,Blocked,375,167.1,370,2386.1294975,37.471166015,5.1185924954,7.0960350304
19FEB24:13:00:00,202.118.181.197,186.7.117.24,HTTP,Malware,Medium,Successful,646,278.71,35,2541.2087313,89.149686801,5.6301718506,7.62076376
19FEB24:14:00:00,162.243.131.180,56.244.243.163,HTTPS,Phishing,Low,Blocked,877,113.45,23,1520.1096299,17.231770004,4.7313622994,6.6987386955
19FEB24:16:00:00,44.160.246.169,205.190.123.46,HTTPS,DDoS,Medium,,442,26.65,97,729.62594448,-1.140202271,3.2827895258,5.2225685521
19FEB24:17:00:00,29.190.229.154,75.53.186.55,UDP,Malware,,Blocked,579,182.74,230,2291.7230583,62.037750545,5.2080644323,7.2013332568
19FEB24:18:00:00,45.191.56.43,100.198.72.187,HTTPS,Ransomware,Medium,Blocked,1135,86.53,227,1733.7644156,11.270549343,4.4604912902,6.4248375151
19FEB24:19:00:00,102.64.16.182,24.35.70.43,TCP,SQL Injection,Medium,Blocked,63,48.18,371,1325.7685724,0.2583559292,3.8749442047,5.8216199264
19FEB24:20:00:00,139.247.38.100,209.202.36.16,UDP,SQL Injection,Medium,Blocked,663,163.4,100,1952.5969363,-60.92930008,5.0962012436,6.9873708584
19FEB24:21:00:00,44.156.221.111,27.253.149.77,HTTPS,DDoS,Low,Blocked,,159.74,445,0,17.481727528,5.0735475561,7.0349707887
19FEB24:22:00:00,24.101.50.240,135.58.194.63,HTTP,Brute Force,Medium,Blocked,1025,22.85,468,1827.8062905,-7.346994028,3.128951555,5.0278398826
19FEB24:23:00:00,159.83.180.155,59.31.59.173,UDP,Phishing,Low,Successful,262,209.49,55,1825.0457718,43.702670455,5.3446760533,7.3199527938
20FEB24:00:00:00,13.3.180.7,23.226.18.113,UDP,Brute Force,Low,Blocked,218,187.17,195,1921.4226223,-6.863038161,5.2320173482,7.1726754834
20FEB24:01:00:00,153.31.112.228,203.41.70.59,HTTP,Brute Force,High,Blocked,839,56.79,8,908.71991111,-11.31923044,4.03936043,5.9563832815
20FEB24:02:00:00,150.68.101.183,55.137.10.91,ICMP,Malware,Low,Blocked,473,140.88,424,2387.9543727,78.159785503,4.9479085352,6.9700911844
20FEB24:03:00:00,61.77.150.123,172.43.40.244,TCP,DDoS,Critical,Blocked,832,216.12,315,2972.41481,99.210612871,5.3758338552,7.3852623263
20FEB24:04:00:00,147.9.86.8,130.58.81.82,ICMP,DDoS,Low,Blocked,,158.88,128,0,-99.68373579,5.0681492632,6.9201543658
20FEB24:05:00:00,210.182.73.195,170.55.252.6,HTTPS,DDoS,Medium,Successful,531,118.71,32,1292.4450613,35.189238605,4.7766836283,6.7640687815
20FEB24:06:00:00,148.11.60.59,143.86.217.77,HTTP,Malware,Medium,Successful,1252,96.77,93,1664.442654,32.53073131,4.5723371322,6.5651533318
20FEB24:07:00:00,83.139.88.149,123.19.216.118,ICMP,Ransomware,Low,Successful,849,573.24751623,7,4987.0190318,3.704873171,6.3513176064,8.2981505939
20FEB24:08:00:00,87.228.63.33,55.57.4.146,UDP,Brute Force,Low,Blocked,1000,281.74,258,3511.400445,4.2739487554,5.6409846953,7.5890595881
20FEB24:09:00:00,152.220.149.9,211.231.221.76,HTTPS,Malware,Medium,Blocked,459,201.56,341,2744.4098964,25.062992623,5.3060871534,7.2696049129
20FEB24:10:00:00,40.210.209.88,11.200.56.97,HTTPS,SQL Injection,High,Successful,1312,22.52,390,1869.7413104,-0.942013646,3.1144042473,5.0543203628
20FEB24:11:00:00,155.19.17.66,220.110.90.198,ICMP,Phishing,High,Blocked,688,138.26,220,2054.8128422,36.805973305,4.9291360428,6.9123705953
20FEB24:12:00:00,97.98.200.237,89.38.130.254,ICMP,Ransomware,Medium,Blocked,1227,267.26,240,3493.3715066,33.626266903,5.5882220048,7.551946577
20FEB24:13:00:00,3.245.100.184,216.45.84.254,HTTP,SQL Injection,High,Successful,1318,28.43,106,1212.1863298,8.4152433286,3.3474452774,5.3347710499
20FEB24:14:00:00,43.249.108.80,47.17.200.188,TCP,Brute Force,Medium,Blocked,515,296.66,36,2630.7027494,-40.91874985,5.6925867356,7.6185956381
20FEB24:15:00:00,60.221.51.47,42.65.41.181,ICMP,DDoS,High,Blocked,1480,284.73,416,4262.8246569,-89.33355225,5.6515413979,7.5515948018
20FEB24:16:00:00,150.250.127.108,218.38.95.205,ICMP,Brute Force,Medium,Blocked,209,23.57,45,427.97731526,-4.528534561,3.1599751412,5.0780538853
20FEB24:17:00:00,201.240.61.82,221.0.81.103,UDP,Malware,Medium,Blocked,1380,280.03,298,3708.4021095,41.017806385,5.634896776,7.6015161794
20FEB24:18:00:00,88.146.138.148,164.98.116.30,HTTPS,Phishing,High,Blocked,213,109,309,1808.2027678,21.868645889,4.691347974,6.6655163864
20FEB24:19:00:00,203.7.245.178,223.187.240.144,TCP,Malware,Medium,Blocked,509,253.43,366,3191.6005166,-48.73320657,5.5350876902,7.4531427824
20FEB24:20:00:00,63.120.111.215,29.54.250.166,UDP,Ransomware,High,Blocked,384,125.57,9,1189.2873769,66.580419423,4.8328634516,6.8517883744
20FEB24:21:00:00,60.104.17.39,218.165.169.12,HTTP,Ransomware,Medium,Blocked,484,132.31,459,2355.6296286,1.8204996422,4.8851477296,6.8330215061
20FEB24:22:00:00,18.165.60.222,179.54.112.195,HTTP,Phishing,Low,Blocked,1081,190.31,87,2411.6786392,89.647039128,5.2486543741,7.2596909447
20FEB24:23:00:00,1.112.233.62,174.22.119.122,ICMP,SQL Injection,Low,Successful,1133,232.37,370,3448.5363293,-22.60793074,5.4483309719,7.3802446158
21FEB24:00:00:00,49.151.48.178,13.161.52.30,ICMP,SQL Injection,,Blocked,1401,10.23,331,1441.9017039,-3.640873162,2.3253255575,4.2190537321
21FEB24:01:00:00,116.158.100.194,52.233.197.198,HTTP,Ransomware,Medium,Blocked,667,177.99,177,2238.9101801,-58.02106955,5.1817274251,7.0799498475
21FEB24:02:00:00,111.81.48.59,16.224.14.248,ICMP,Ransomware,High,Blocked,631,56.1,130,1239.9319281,-12.082767,4.0271359908,5.9417942586
21FEB24:03:00:00,1.253.153.181,181.225.49.233,TCP,DDoS,Low,Successful,566,103.85,195,1589.1618888,45.91900502,4.6429476466,6.6501095841
21FEB24:04:00:00,4.231.219.42,136.181.188.40,ICMP,SQL Injection,High,Blocked,495,104.46,11,1069.5876166,9.4053278245,4.6488043187,6.6074948805
21FEB24:05:00:00,145.37.23.130,76.206.8.180,HTTPS,Phishing,High,Blocked,1332,140.77,306,2576.4858641,9.8672440195,4.9471274239,6.9030012505
21FEB24:06:00:00,187.189.84.230,,ICMP,SQL Injection,Low,Blocked,850,100.31,419,2207.7887385,-24.99384128,4.6082654906,6.5179314587
21FEB24:07:00:00,4.85.55.229,135.23.207.46,UDP,DDoS,High,Successful,227,32.3,122,580.37072723,4.2738208148,3.4750675398,5.4397033408
21FEB24:08:00:00,190.31.172.206,106.20.220.88,TCP,Malware,Critical,Blocked,1060,43.77,399,1759.9056625,-3.802501627,3.7789488797,5.7123705195
21FEB24:09:00:00,7.102.183.128,168.210.20.247,UDP,Ransomware,High,Blocked,750,10.13,235,934.8629369,2.0949289872,2.3155023054,4.2905270962
21FEB24:10:00:00,79.215.142.227,165.28.66.67,UDP,Ransomware,High,Blocked,568,141.13,331,2287.95565,21.8714179,4.9496815223,6.9174891784
21FEB24:11:00:00,34.16.16.22,20.69.182.89,HTTPS,DDoS,Critical,Blocked,473,286.34,31,2610.0090341,-18.26672343,5.6571799509,7.5939348856
21FEB24:12:00:00,27.39.138.229,122.158.226.125,TCP,Phishing,Medium,Successful,327,34.79,348,1364.9663555,-1.044217408,3.5493302766,5.4909431214
21FEB24:13:00:00,210.200.144.148,163.45.186.2,TCP,Ransomware,Medium,Successful,538,283.88,446,3631.1488579,-94.82669381,5.6485516489,7.5455659054
21FEB24:14:00:00,19.193.160.86,87.134.192.87,TCP,Brute Force,High,Blocked,342,220.04,412,2863.238799,133.53241853,5.3938093935,7.4228591949
21FEB24:15:00:00,183.149.15.230,99.4.192.92,TCP,Ransomware,Medium,Successful,126,191.29,224,2222.367442,25.307904859,5.2537906534,7.2184245459
21FEB24:16:00:00,101.179.133.226,205.203.191.233,TCP,Brute Force,Medium,Blocked,869,193.62,153,2530.1032631,-35.67385405,5.2658975269,7.1851340714
21FEB24:17:00:00,221.179.139.106,65.120.87.139,HTTPS,DDoS,Low,Blocked,477,248.04,212,2528.4699608,-12.88350131,5.5135900638,7.452052337
21FEB24:18:00:00,106.58.78.112,215.81.145.218,ICMP,DDoS,High,Blocked,580,32.17,92,991.3267827,0.4942818186,3.4710346521,5.4191370838
21FEB24:19:00:00,163.79.163.43,222.204.47.71,UDP,Ransomware,Low,Blocked,1085,151.48,409,2678.7824544,9.8024217747,5.020453669,6.9755657213
21FEB24:20:00:00,165.156.240.176,97.89.156.185,TCP,SQL Injection,Critical,Successful,872,209.16,331,2917.548909,-59.53006842,5.3430995571,7.2475006826
21FEB24:21:00:00,10.177.172.118,91.115.39.24,ICMP,Brute Force,Medium,Blocked,836,176.09,467,2877.117708,-56.941118,5.1709952848,7.0696095458
21FEB24:22:00:00,50.186.134.227,137.141.84.238,ICMP,Phishing,Low,Blocked,599,249.85,348,3294.10408,35.161852757,5.5208607778,7.4866760145
21FEB24:23:00:00,49.28.38.18,87.140.0.248,UDP,Ransomware,Medium,Blocked,801,21.77,129,1025.6475268,2.1716273011,3.0805333346,5.0405929637
22FEB24:00:00:00,200.97.130.180,105.224.170.241,HTTPS,Phishing,Low,Blocked,506,207.24,443,3024.29521,-52.46519254,5.3338775902,7.2429515715
22FEB24:01:00:00,90.87.151.170,91.217.164.4,HTTP,Ransomware,Medium,Blocked,1164,160.25,197,2199.9926099,21.776226679,5.0767351582,7.0418719574
22FEB24:03:00:00,212.15.119.196,175.244.4.104,ICMP,SQL Injection,High,Successful,724,102.15,42,1187.9218922,-0.143264053,4.6264424192,6.5721521089
22FEB24:04:00:00,136.126.1.203,77.0.85.111,UDP,SQL Injection,Low,Blocked,1204,186.29,366,3024.7345377,-40.15430294,5.227304653,7.1419382369
22FEB24:05:00:00,117.39.78.225,98.33.46.245,HTTP,Malware,Low,Blocked,177,267.31,418,3223.8736662,37.580871303,5.588409071,7.5542043183
